Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-04-05,12:26:47,"""CNR9008406""",Completed,"""CID8060680""",Bike,Nehru Place,Subhash Chowk,4.5,15.0,,,,,,,100.0,48.71,3.4,4.2,UPI
2024-07-10,09:41:27,"""CNR1985047""",Completed,"""CID7150662""",Go Mini,Hauz Khas,Seelampur,6.0,30.6,,,,,,,178.0,8.73,4.6,4.9,Uber Wallet
2024-10-13,17:56:59,"""CNR2828091""",Completed,"""CID2082831""",Go Mini,Nirman Vihar,Badshahpur,14.1,33.9,,,,,,,817.0,33.26,4.7,4.7,Credit Card
2024-08-31,18:06:07,"""CNR7075609""",No Driver Found,"""CID6747161""",Bike,New Delhi Railway Station,Sikanderpur,,,,,,,,,,,,,
2024-07-27,19:45:26,"""CNR5445065""",Completed,"""CID8327275""",Auto,Green Park,Karol Bagh,12.2,26.6,,,,,,,715.0,6.18,4.9,4.1,UPI
2024-07-23,22:46:02,"""CNR2708988""",Completed,"""CID9443989""",eBike,Subhash Chowk,Kashmere Gate ISBT,4.0,33.7,,,,,,,488.0,8.44,5.0,4.4,Debit Card
2024-01-16,11:20:20,"""CNR5475099""",Completed,"""CID4989624""",Bike,IIT Delhi,New Colony,8.0,22.7,,,,,,,407.0,22.04,4.4,4.6,Uber Wallet
2024-08-14,19:07:17,"""CNR5580870""",Cancelled by Driver,"""CID7677943""",Go Sedan,Mehrauli,Moolchand,7.9,,,,1.0,Personal & Car related issues,,,,,,,UPI
2024-06-12,16:12:34,"""CNR2811849""",Completed,"""CID8229648""",Premier Sedan,Saidulajab,Gurgaon Sector 56,4.7,20.6,,,,,,,621.0,40.27,4.1,4.3,Cash
2024-10-29,08:37:26,"""CNR8053411""",No Driver Found,"""CID9476443""",eBike,Huda City Centre,Peeragarhi,,,,,,,,,,,,,
2024-04-23,00:17:11,"""CNR3280254""",Incomplete,"""CID1146371""",Go Mini,Aya Nagar,Chirag Delhi,3.5,28.3,,,,,1.0,Other Issue,137.0,12.48,,,Credit Card
2024-01-10,19:15:17,"""CNR8975647""",Completed,"""CID5046949""",Go Sedan,Sikanderpur,Jasola,12.8,38.8,,,,,,,144.0,4.76,4.6,4.3,Debit Card
2024-06-11,06:55:31,"""CNR3364446""",Cancelled by Driver,"""CID3650080""",Bike,Tagore Garden,Kashmere Gate ISBT,5.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-12,22:09:07,"""CNR7290563""",Completed,"""CID4030096""",Go Sedan,Ardee City,Panchsheel Park,2.0,18.7,,,,,,,369.0,36.88,4.1,4.0,Uber Wallet
2024-09-12,08:00:11,"""CNR5535314""",Completed,"""CID5314720""",Go Sedan,Ghaziabad,Cyber Hub,14.0,26.2,,,,,,,211.0,30.64,4.9,4.1,Debit Card
2024-07-01,17:33:38,"""CNR7602249""",Cancelled by Driver,"""CID9485893""",Go Mini,New Colony,Narsinghpur,8.0,,,,1.0,More than permitted people in there,,,,,,,
2024-03-10,14:46:26,"""CNR7611958""",Cancelled by Driver,"""CID4630880""",Go Sedan,Subhash Chowk,Dwarka Sector 21,5.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-29,09:36:05,"""CNR3361249""",No Driver Found,"""CID8942218""",Bike,Gurgaon Sector 56,Chandni Chowk,,,,,,,,,,,,,
2024-06-22,19:09:30,"""CNR2840226""",Completed,"""CID9592653""",eBike,Barakhamba Road,Shivaji Park,10.7,41.7,,,,,,,444.0,40.94,4.6,4.1,Debit Card
2024-06-30,11:51:18,"""CNR7924787""",Completed,"""CID4547453""",Auto,Anand Vihar ISBT,Kashmere Gate ISBT,4.0,35.1,,,,,,,543.0,11.31,5.0,5.0,Credit Card
2024-01-27,17:24:00,"""CNR7734308""",Completed,"""CID5949310""",eBike,Okhla,Mayur Vihar,5.1,32.5,,,,,,,594.0,43.93,4.2,4.6,UPI
2024-08-16,10:54:40,"""CNR3483840""",Completed,"""CID8982435""",Go Sedan,Ardee City,AIIMS,13.3,35.5,,,,,,,599.0,41.34,4.1,4.9,UPI
2024-03-05,09:46:01,"""CNR7234397""",Cancelled by Driver,"""CID1177318""",Auto,Paharganj,Cyber Hub,9.6,,,,1.0,More than permitted people in there,,,,,,,
2024-11-18,20:57:42,"""CNR9798538""",Completed,"""CID3586845""",Auto,Moti Nagar,Hero Honda Chowk,14.8,28.7,,,,,,,472.0,4.45,3.9,4.7,UPI
2024-10-31,17:08:56,"""CNR9604952""",Completed,"""CID4856783""",Go Mini,IMT Manesar,Ashok Park Main,7.5,42.8,,,,,,,291.0,38.42,5.0,4.3,UPI
2024-11-15,01:57:26,"""CNR5045302""",No Driver Found,"""CID5893391""",eBike,Kashmere Gate ISBT,Adarsh Nagar,,,,,,,,,,,,,
2024-05-15,06:54:40,"""CNR8693030""",Cancelled by Driver,"""CID6585329""",Auto,Hauz Khas,Dwarka Mor,9.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-29,15:18:44,"""CNR4747502""",Completed,"""CID6172804""",Bike,Tagore Garden,Saket A Block,14.8,39.1,,,,,,,339.0,18.16,5.0,4.6,Credit Card
2024-09-10,10:55:59,"""CNR8857841""",Completed,"""CID4684376""",Auto,Nehru Place,Yamuna Bank,14.7,26.0,,,,,,,216.0,12.41,4.3,4.3,Cash
2024-04-26,18:36:53,"""CNR8725279""",Completed,"""CID4629914""",Go Sedan,Panipat,Nawada,5.0,33.8,,,,,,,129.0,13.36,4.3,4.9,Debit Card
2024-03-27,11:17:15,"""CNR3672519""",Completed,"""CID2874260""",Auto,Moti Nagar,Subhash Chowk,13.3,18.2,,,,,,,737.0,30.64,4.6,4.1,Credit Card
2024-06-28,19:40:41,"""CNR2944497""",Incomplete,"""CID7517640""",eBike,DLF Phase 3,New Colony,9.4,21.9,,,,,1.0,Other Issue,129.0,15.64,,,Uber Wallet
2024-12-22,22:58:30,"""CNR2842808""",Completed,"""CID8313741""",Go Sedan,Janakpuri,Jor Bagh,7.8,36.2,,,,,,,1084.0,32.15,4.1,4.6,UPI
2024-11-30,21:59:27,"""CNR6389823""",Completed,"""CID3809761""",Go Sedan,Botanical Garden,Malviya Nagar,6.4,22.5,,,,,,,284.0,29.54,4.2,3.9,UPI
2024-04-06,15:02:07,"""CNR2982670""",No Driver Found,"""CID3887631""",Auto,Ghaziabad,Patel Chowk,,,,,,,,,,,,,
2024-02-29,18:46:17,"""CNR8179406""",Completed,"""CID5306012""",Auto,Panchsheel Park,Kashmere Gate ISBT,12.0,20.5,,,,,,,412.0,23.32,4.6,4.6,Credit Card
2024-07-15,20:57:19,"""CNR3639487""",Cancelled by Driver,"""CID3810164""",eBike,Mansarovar Park,Ashram,4.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-10,19:42:00,"""CNR9480078""",Completed,"""CID7020840""",Auto,GTB Nagar,Saket A Block,7.3,35.6,,,,,,,159.0,35.74,3.1,4.3,Debit Card
2024-05-31,11:49:26,"""CNR7417246""",Completed,"""CID8243433""",Go Mini,Jor Bagh,Nehru Place,13.3,24.2,,,,,,,322.0,13.87,4.2,3.9,Uber Wallet
2024-01-23,21:04:53,"""CNR2436087""",Cancelled by Driver,"""CID2024566""",Auto,Chirag Delhi,Delhi Gate,6.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-30,18:39:38,"""CNR2750486""",Completed,"""CID4803577""",Go Mini,Cyber Hub,Shastri Park,7.4,42.2,,,,,,,2524.0,43.83,4.2,4.2,Uber Wallet
2024-12-30,17:58:56,"""CNR9370442""",Completed,"""CID5552101""",Auto,Noida Sector 18,Kadarpur,5.3,20.8,,,,,,,221.0,9.29,4.2,4.7,UPI
2024-07-21,15:45:03,"""CNR1607273""",Completed,"""CID6464817""",eBike,Basai Dhankot,Gurgaon Railway Station,11.5,32.0,,,,,,,144.0,30.36,3.4,4.3,Credit Card
2024-03-03,19:38:27,"""CNR2320782""",Cancelled by Driver,"""CID3759162""",Go Mini,Ashok Park Main,Huda City Centre,9.2,,,,1.0,More than permitted people in there,,,,,,,
2024-12-23,23:09:12,"""CNR6710453""",Cancelled by Driver,"""CID9747204""",Auto,Jor Bagh,Samaypur Badli,4.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-17,10:54:02,"""CNR7675474""",Completed,"""CID7085552""",Bike,Anand Vihar ISBT,Old Gurgaon,12.4,21.4,,,,,,,1102.0,33.73,4.9,4.7,Debit Card
2024-09-12,20:36:14,"""CNR6328730""",Completed,"""CID2521336""",Go Sedan,Delhi Gate,Greater Noida,3.8,31.9,,,,,,,344.0,11.35,4.1,4.2,Uber Wallet
2024-11-23,14:12:47,"""CNR7471331""",Completed,"""CID3560422""",Go Mini,South Extension,Maidan Garhi,2.2,29.8,,,,,,,283.0,10.21,3.3,4.7,UPI
2024-04-09,18:34:57,"""CNR3420943""",Completed,"""CID4716587""",Go Mini,Model Town,Mundka,13.3,33.5,,,,,,,935.0,17.66,3.8,4.7,UPI
2024-11-30,18:57:19,"""CNR6802806""",Completed,"""CID8844423""",Auto,Green Park,Gurgaon Sector 29,5.7,30.4,,,,,,,431.0,41.53,4.1,4.7,Uber Wallet
2024-02-03,12:45:46,"""CNR8169014""",No Driver Found,"""CID5464103""",Go Sedan,IGI Airport,Saket A Block,,,,,,,,,,,,,
2024-10-05,18:58:04,"""CNR9014154""",Completed,"""CID6178834""",Bike,Nirman Vihar,Kashmere Gate ISBT,4.4,42.8,,,,,,,734.0,46.43,3.2,3.2,Credit Card
2024-04-05,08:56:45,"""CNR3667067""",Cancelled by Driver,"""CID9698441""",eBike,Moolchand,Seelampur,7.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-13,19:31:23,"""CNR4697936""",Incomplete,"""CID2989487""",Go Mini,Chhatarpur,Old Gurgaon,6.5,20.1,,,,,1.0,Other Issue,151.0,4.78,,,Debit Card
2024-06-08,00:08:04,"""CNR1035930""",Completed,"""CID9455100""",Premier Sedan,Janakpuri,Welcome,9.5,25.0,,,,,,,596.0,6.16,4.2,4.9,UPI
2024-07-15,03:03:06,"""CNR9831911""",Cancelled by Driver,"""CID1838627""",Go Mini,Central Secretariat,AIIMS,10.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-22,15:42:46,"""CNR3392310""",Completed,"""CID2730347""",Premier Sedan,Anand Vihar,Jasola,5.5,27.3,,,,,,,147.0,2.08,3.6,4.4,Debit Card
2024-12-29,06:13:51,"""CNR3800284""",Incomplete,"""CID4926205""",Premier Sedan,Shahdara,New Colony,4.6,29.3,,,,,1.0,Customer Demand,126.0,19.4,,,UPI
2024-11-30,22:39:57,"""CNR8658425""",Completed,"""CID2177976""",Go Sedan,Moolchand,Jama Masjid,12.7,41.4,,,,,,,942.0,38.61,4.6,5.0,UPI
2024-09-05,21:56:20,"""CNR4536668""",No Driver Found,"""CID7394696""",Auto,Shivaji Park,Ashok Vihar,,,,,,,,,,,,,
2024-08-24,06:37:51,"""CNR1983518""",Cancelled by Driver,"""CID9802115""",eBike,Dwarka Sector 21,Ghaziabad,8.8,,,,1.0,More than permitted people in there,,,,,,,
2024-11-11,02:59:24,"""CNR5366989""",Completed,"""CID1125526""",Auto,Subhash Chowk,Sadar Bazar Gurgaon,11.8,31.0,,,,,,,183.0,29.25,4.0,4.9,Credit Card
2024-09-25,09:05:30,"""CNR2939285""",Completed,"""CID4290963""",Go Mini,Adarsh Nagar,Azadpur,7.4,41.4,,,,,,,328.0,32.49,3.6,3.9,Debit Card
2024-04-04,12:53:24,"""CNR3231204""",Cancelled by Driver,"""CID2192952""",Auto,Greater Kailash,Ramesh Nagar,6.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-17,09:37:30,"""CNR5002010""",Completed,"""CID1468397""",Go Sedan,Central Secretariat,Huda City Centre,12.3,18.7,,,,,,,335.0,10.42,3.7,4.6,Uber Wallet
2024-04-17,16:01:41,"""CNR3630917""",Completed,"""CID4628425""",Uber XL,Kirti Nagar,Badarpur,12.5,37.5,,,,,,,532.0,19.42,4.4,4.7,UPI
2024-12-23,11:25:19,"""CNR9949918""",Cancelled by Driver,"""CID4959050""",Bike,Seelampur,Ambience Mall,4.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-30,18:57:36,"""CNR9567402""",Completed,"""CID1804595""",eBike,Old Gurgaon,Shivaji Park,5.6,36.7,,,,,,,193.0,20.33,4.1,4.5,Uber Wallet
2024-11-15,17:50:09,"""CNR4628356""",No Driver Found,"""CID1610227""",Go Mini,MG Road,Sadar Bazar Gurgaon,,,,,,,,,,,,,
2024-06-28,11:00:29,"""CNR8352421""",Cancelled by Driver,"""CID5657190""",Auto,Cyber Hub,AIIMS,4.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-11,14:17:18,"""CNR8764857""",Completed,"""CID8584496""",Auto,Nirman Vihar,Kalkaji,14.4,29.1,,,,,,,347.0,32.8,4.3,4.8,Debit Card
2024-04-06,21:21:20,"""CNR3299762""",Completed,"""CID6083248""",Bike,Jor Bagh,Subhash Chowk,11.5,27.7,,,,,,,749.0,17.89,4.3,4.3,Credit Card
2024-08-09,08:52:31,"""CNR3370625""",Completed,"""CID2547994""",Bike,Basai Dhankot,Greater Kailash,4.0,32.8,,,,,,,692.0,21.87,4.6,4.3,UPI
2024-06-18,18:54:52,"""CNR9822940""",Cancelled by Driver,"""CID7241116""",Go Mini,IGNOU Road,Green Park,5.3,,,,1.0,More than permitted people in there,,,,,,,
2024-11-30,20:56:57,"""CNR9825941""",Completed,"""CID6521342""",Go Mini,Chirag Delhi,Subhash Chowk,13.0,40.6,,,,,,,198.0,24.34,4.6,4.2,Debit Card
2024-02-27,06:59:04,"""CNR2335840""",No Driver Found,"""CID5551794""",Auto,Manesar,Narsinghpur,,,,,,,,,,,,,
2024-05-01,17:28:34,"""CNR1281735""",Completed,"""CID2914288""",Bike,Shahdara,Dwarka Mor,8.1,16.7,,,,,,,588.0,31.84,4.7,3.4,UPI
2024-06-08,08:42:13,"""CNR6792205""",Cancelled by Customer,"""CID7040135""",eBike,South Extension,Tagore Garden,9.8,,1.0,Wrong Address,,,,,,,,,
2024-02-13,12:45:17,"""CNR3499321""",Completed,"""CID7054632""",Auto,AIIMS,Kanhaiya Nagar,5.9,23.6,,,,,,,342.0,44.88,4.6,4.3,Credit Card
2024-08-27,19:20:52,"""CNR4406810""",Completed,"""CID4347071""",Premier Sedan,Anand Vihar ISBT,Jama Masjid,14.0,38.2,,,,,,,632.0,18.82,3.8,4.9,Credit Card
2024-07-24,23:49:08,"""CNR4701719""",Completed,"""CID1522548""",Auto,Barakhamba Road,Gurgaon Sector 56,8.4,15.6,,,,,,,386.0,11.64,4.2,4.9,Uber Wallet
2024-04-23,20:01:41,"""CNR1127333""",Completed,"""CID7660666""",Go Mini,Moolchand,Nehru Place,14.1,31.2,,,,,,,63.0,7.65,4.2,4.3,Uber Wallet
2024-11-17,13:53:18,"""CNR6921311""",Completed,"""CID7436390""",Bike,Anand Vihar ISBT,Kadarpur,10.4,20.0,,,,,,,71.0,11.88,4.3,3.3,UPI
2024-02-19,17:38:53,"""CNR3634072""",No Driver Found,"""CID3901332""",Go Mini,New Colony,Karol Bagh,,,,,,,,,,,,,
2024-12-11,13:29:35,"""CNR5972257""",Cancelled by Driver,"""CID4058028""",Auto,Samaypur Badli,Inderlok,3.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-14,17:56:21,"""CNR8055596""",Incomplete,"""CID5027158""",eBike,Green Park,Badshahpur,7.8,19.2,,,,,1.0,Other Issue,774.0,9.87,,,Credit Card
2024-02-20,05:49:06,"""CNR8198752""",Completed,"""CID1513780""",eBike,Hauz Khas,Gurgaon Sector 56,10.0,22.6,,,,,,,93.0,32.27,4.2,4.1,Debit Card
2024-12-21,07:06:44,"""CNR2873685""",Completed,"""CID5551279""",Go Sedan,Saidulajab,Moolchand,8.8,37.2,,,,,,,1056.0,32.65,4.4,4.6,Cash
2024-10-12,02:06:56,"""CNR1156420""",Completed,"""CID1533101""",Bike,Nehru Place,AIIMS,12.9,34.0,,,,,,,846.0,15.64,4.4,4.3,Uber Wallet
2024-11-28,07:12:19,"""CNR2705861""",Completed,"""CID4772711""",Bike,Connaught Place,Central Secretariat,10.8,33.0,,,,,,,353.0,14.3,3.6,4.9,Credit Card
2024-06-09,15:25:40,"""CNR1228686""",Cancelled by Driver,"""CID2232595""",Auto,Arjangarh,DLF Phase 3,10.9,,,,1.0,More than permitted people in there,,,,,,,
2024-12-30,06:58:37,"""CNR9470175""",Completed,"""CID9466838""",Auto,Dwarka Mor,Jahangirpuri,5.6,24.7,,,,,,,940.0,41.02,3.8,4.2,Uber Wallet
2024-03-07,13:01:04,"""CNR4460608""",No Driver Found,"""CID3637610""",Go Mini,Bhiwadi,Moolchand,,,,,,,,,,,,,
2024-02-06,12:31:54,"""CNR8632270""",Completed,"""CID9980431""",eBike,Kadarpur,Sarai Kale Khan,11.1,17.6,,,,,,,602.0,27.18,3.3,4.6,Credit Card
2024-04-18,14:10:49,"""CNR9294716""",Completed,"""CID9269786""",Bike,Indraprastha,AIIMS,6.6,24.7,,,,,,,536.0,4.92,4.6,4.3,Credit Card
2024-03-01,03:20:06,"""CNR6392536""",Cancelled by Driver,"""CID1263540""",Go Sedan,Seelampur,Hauz Rani,3.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-29,07:39:32,"""CNR6372833""",No Driver Found,"""CID3480934""",Premier Sedan,Maidan Garhi,Gwal Pahari,,,,,,,,,,,,,
2024-07-15,07:43:41,"""CNR7392949""",Completed,"""CID4208836""",Go Sedan,Tagore Garden,Nawada,9.2,43.6,,,,,,,76.0,16.54,5.0,4.8,Debit Card
2024-05-14,15:36:46,"""CNR6335606""",Completed,"""CID6535564""",Go Mini,Samaypur Badli,Greater Noida,14.5,18.3,,,,,,,195.0,13.74,5.0,4.3,UPI
2024-11-30,21:57:59,"""CNR8661497""",Completed,"""CID4734740""",Bike,Sultanpur,Karkarduma,14.3,42.3,,,,,,,297.0,32.72,4.8,4.5,UPI
2024-03-31,19:20:38,"""CNR9318709""",No Driver Found,"""CID1971944""",Go Mini,IIT Delhi,Saidulajab,,,,,,,,,,,,,
2024-03-12,16:05:38,"""CNR8100623""",Completed,"""CID9453822""",eBike,INA Market,Jama Masjid,12.0,33.3,,,,,,,520.0,28.31,4.6,4.9,Credit Card
2024-03-24,09:58:31,"""CNR8286589""",Completed,"""CID8471185""",Premier Sedan,Azadpur,Ardee City,8.7,16.3,,,,,,,675.0,20.85,3.8,3.2,Debit Card
2024-04-08,16:14:37,"""CNR9444832""",Completed,"""CID8698540""",Go Mini,New Colony,Indraprastha,10.1,17.2,,,,,,,341.0,42.03,3.8,4.8,Uber Wallet
2024-04-02,13:01:08,"""CNR5232540""",Cancelled by Driver,"""CID8749388""",Bike,Hauz Khas,Gurgaon Railway Station,8.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-05,10:26:08,"""CNR4352668""",Cancelled by Driver,"""CID2450043""",Auto,Manesar,Shastri Nagar,4.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-09-29,15:59:44,"""CNR7493206""",Completed,"""CID5436350""",Premier Sedan,Badarpur,Qutub Minar,2.1,23.6,,,,,,,134.0,39.76,3.1,3.6,Credit Card
2024-10-31,22:29:56,"""CNR7819358""",Completed,"""CID2144264""",Go Mini,Sadar Bazar Gurgaon,Panipat,10.9,28.0,,,,,,,2017.0,35.3,4.0,4.1,Uber Wallet
2024-08-14,21:49:52,"""CNR7411349""",No Driver Found,"""CID6646617""",eBike,Golf Course Road,Indraprastha,,,,,,,,,,,,,
2024-10-11,19:33:15,"""CNR9645665""",Completed,"""CID3374638""",Auto,Dwarka Sector 21,Qutub Minar,11.3,44.0,,,,,,,289.0,2.79,4.0,4.7,Debit Card
2024-04-26,12:06:02,"""CNR7453655""",Cancelled by Customer,"""CID5081956""",Go Sedan,South Extension,Badshahpur,13.4,,1.0,AC is not working,,,,,,,,,
2024-02-04,16:33:05,"""CNR5021945""",Completed,"""CID1478906""",Go Sedan,Jor Bagh,Mandi House,11.8,20.4,,,,,,,183.0,39.44,4.6,3.3,Credit Card
2024-06-05,09:29:03,"""CNR6044737""",Completed,"""CID1433299""",Bike,AIIMS,Shastri Nagar,3.6,36.1,,,,,,,434.0,49.81,4.2,4.6,Credit Card
2024-06-02,11:46:12,"""CNR1394547""",Completed,"""CID2014204""",eBike,Greater Noida,Mayur Vihar,5.3,34.6,,,,,,,497.0,26.76,4.6,4.5,Cash
2024-09-29,15:14:50,"""CNR7629394""",Completed,"""CID4208330""",Go Mini,Old Gurgaon,Ardee City,5.9,21.7,,,,,,,188.0,4.27,4.2,4.7,UPI
2024-02-28,19:27:20,"""CNR5856601""",Completed,"""CID8869209""",Go Sedan,Kalkaji,Meerut,4.6,25.4,,,,,,,178.0,48.58,4.6,4.2,UPI
2024-12-30,17:59:46,"""CNR8769306""",Completed,"""CID6478876""",Auto,Satguru Ram Singh Marg,Mehrauli,11.0,35.6,,,,,,,457.0,17.44,3.7,4.9,UPI
2024-03-21,20:50:10,"""CNR8669729""",No Driver Found,"""CID8009973""",Go Sedan,Karol Bagh,Karkarduma,,,,,,,,,,,,,
2024-05-23,08:23:08,"""CNR2372626""",Completed,"""CID4515019""",eBike,Gurgaon Sector 29,Green Park,10.2,21.2,,,,,,,902.0,14.31,4.3,4.3,Credit Card
2024-07-09,05:56:21,"""CNR3146754""",Completed,"""CID2045983""",Premier Sedan,Paharganj,Shivaji Park,3.5,25.1,,,,,,,212.0,32.02,4.3,4.4,Debit Card
2024-05-04,20:11:05,"""CNR9847604""",No Driver Found,"""CID6064412""",Auto,Malviya Nagar,Lal Quila,,,,,,,,,,,,,
2024-05-23,20:16:08,"""CNR2007550""",Cancelled by Customer,"""CID1763801""",Go Mini,DLF City Court,Seelampur,16.5,,1.0,Wrong Address,,,,,,,,,
2024-07-27,18:30:58,"""CNR5340406""",Completed,"""CID5067273""",Go Mini,Mundka,Netaji Subhash Place,13.7,43.3,,,,,,,245.0,27.75,4.2,4.3,Cash
2024-10-23,16:56:27,"""CNR5176340""",Completed,"""CID5883172""",Premier Sedan,Dwarka Mor,Jor Bagh,2.8,22.8,,,,,,,988.0,28.35,4.7,4.2,Uber Wallet
2024-12-30,15:08:17,"""CNR6941949""",Completed,"""CID4223339""",Auto,Tagore Garden,Qutub Minar,9.4,23.8,,,,,,,263.0,25.54,4.9,3.7,UPI
2024-01-14,17:53:50,"""CNR9905666""",No Driver Found,"""CID1963171""",Go Mini,Sadar Bazar Gurgaon,Kashmere Gate ISBT,,,,,,,,,,,,,
2024-11-28,17:59:49,"""CNR2968544""",Completed,"""CID6304452""",Bike,Mehrauli,Panipat,9.2,42.7,,,,,,,898.0,46.06,4.2,4.1,Credit Card
2024-12-03,14:18:53,"""CNR1922072""",Cancelled by Driver,"""CID4499793""",eBike,Greater Kailash,DLF Phase 3,6.6,,,,1.0,More than permitted people in there,,,,,,,
2024-11-23,20:49:13,"""CNR9815211""",Incomplete,"""CID5543274""",Auto,Mayur Vihar,Okhla,9.7,20.5,,,,,1.0,Other Issue,319.0,9.99,,,Debit Card
2024-09-12,14:44:40,"""CNR9009440""",Cancelled by Customer,"""CID9850890""",eBike,Moolchand,Samaypur Badli,14.8,,1.0,Change of plans,,,,,,,,,
2024-11-10,08:34:44,"""CNR8988621""",Completed,"""CID5181316""",Go Sedan,IIT Delhi,Saidulajab,3.0,31.8,,,,,,,334.0,13.74,3.9,4.3,Uber Wallet
2024-09-13,19:16:24,"""CNR6939058""",Completed,"""CID7590587""",Auto,Ardee City,Narsinghpur,9.8,39.6,,,,,,,658.0,33.72,4.6,4.4,UPI
2024-03-18,13:19:47,"""CNR8519395""",No Driver Found,"""CID9951157""",Auto,Greater Noida,Jor Bagh,,,,,,,,,,,,,
2024-12-08,10:26:15,"""CNR5106345""",Cancelled by Driver,"""CID1319810""",Go Mini,IMT Manesar,Moolchand,4.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-05,17:30:31,"""CNR4938122""",Completed,"""CID6330071""",eBike,Seelampur,Okhla,12.1,31.3,,,,,,,965.0,14.42,3.9,3.3,Credit Card
2024-12-16,15:32:41,"""CNR7638219""",Completed,"""CID1169594""",Bike,Gurgaon Sector 29,Kaushambi,7.2,30.6,,,,,,,1809.0,44.47,4.1,4.1,Debit Card
2024-12-05,14:39:09,"""CNR3428536""",Cancelled by Driver,"""CID9353188""",Premier Sedan,Badarpur,Connaught Place,11.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-29,18:08:38,"""CNR1132470""",Completed,"""CID5277558""",eBike,New Colony,Madipur,4.4,22.1,,,,,,,746.0,13.29,5.0,3.7,UPI
2024-08-03,13:17:34,"""CNR8124053""",Incomplete,"""CID2891057""",Go Mini,Chhatarpur,Hauz Khas,3.6,23.2,,,,,1.0,Other Issue,759.0,4.89,,,UPI
2024-06-14,08:27:02,"""CNR7569359""",Incomplete,"""CID7647360""",Premier Sedan,Peeragarhi,Shastri Nagar,2.2,29.1,,,,,1.0,Customer Demand,717.0,17.68,,,Uber Wallet
2024-12-07,16:35:59,"""CNR8106623""",Completed,"""CID6066719""",Auto,Hauz Khas,DLF City Court,14.5,34.4,,,,,,,1536.0,19.74,3.8,3.3,UPI
2024-10-01,22:35:36,"""CNR2648642""",No Driver Found,"""CID1929977""",Go Mini,Greater Noida,Welcome,,,,,,,,,,,,,
2024-02-03,12:11:19,"""CNR3172189""",Completed,"""CID5415103""",eBike,Ghaziabad,Kashmere Gate ISBT,7.0,15.3,,,,,,,900.0,5.34,4.6,4.7,Debit Card
2024-07-03,12:50:39,"""CNR9266515""",Completed,"""CID8150826""",Bike,Jasola,Mansarovar Park,12.5,22.7,,,,,,,499.0,12.41,4.2,4.3,Uber Wallet
2024-08-04,18:47:18,"""CNR6054085""",Completed,"""CID8926893""",Auto,Saket A Block,Shastri Nagar,8.1,27.4,,,,,,,355.0,39.39,4.3,4.9,Credit Card
2024-08-25,16:22:29,"""CNR7193963""",Completed,"""CID5153017""",Go Sedan,Badarpur,Ashok Park Main,5.3,30.9,,,,,,,460.0,32.51,4.6,4.9,Cash
2024-05-14,18:59:31,"""CNR3121611""",Cancelled by Driver,"""CID4145651""",Go Mini,Anand Vihar,Green Park,7.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-29,21:49:45,"""CNR1622345""",Cancelled by Driver,"""CID9697691""",Go Mini,India Gate,Ambience Mall,11.1,,,,,The customer was coughing/sick,,,,,,,
2024-11-29,20:53:38,"""CNR7262349""",Completed,"""CID9239116""",Auto,IIT Delhi,Chanakyapuri,10.1,25.6,,,,,,,539.0,49.24,4.4,4.5,Uber Wallet
2024-07-26,21:23:00,"""CNR9913064""",No Driver Found,"""CID7684405""",Go Mini,Arjangarh,Jor Bagh,,,,,,,,,,,,,
2024-06-25,09:40:03,"""CNR5327509""",Cancelled by Customer,"""CID1941104""",Bike,India Gate,Shastri Nagar,14.2,,1.0,Wrong Address,,,,,,,,,
2024-07-22,20:08:07,"""CNR9453745""",Completed,"""CID9214473""",eBike,Kadarpur,Munirka,13.1,28.3,,,,,,,216.0,14.96,4.4,4.0,Debit Card
2024-08-01,17:42:54,"""CNR5924521""",Cancelled by Customer,"""CID4293916""",Go Sedan,Subhash Chowk,Huda City Centre,14.2,,1.0,Change of plans,,,,,,,,,
